STOP_TIME_REAL;DDATE;ROUTE_NUMBER;ROUTE_NAME;CARRIER_BOARD_NUM;CARRIER_NAME;TRANSPORT_NAME;ID_TRANSPORT_ASUGPT;ORDER_NUM_ASUGPT;TRIP_NUM_ASUGPT;STOP_TIME_PLAN;STOP_NAME_BEFORE;ID_STOP_BEFORE;STOP_NAME;ID_STOP;DISTANCE_BACK;DISTANCE_BACK_GPS;TRIP_TYPE;STOP_NUMBER
2018-08-07 15:00:30;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;;"А.С."" БЕЛОРУССКАЯ УЛ."" (ВЫСАДКИ И ПОСАДКИ НЕТ)";3741;БЕЛОРУССКАЯ УЛ.;3812;0,08;0,08;НП-КП    ;0
2018-08-07 15:01:15;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:01:30;БЕЛОРУССКАЯ УЛ.;3812;ЛЕНСКАЯ УЛ. УГ. БЕЛОРУССКОЙ УЛ. [15, 174]<;2857;0,27;0,27;НП-КП    ;1
2018-08-07 15:03:12;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:05:15;ЛЕНСКАЯ УЛ. УГ. БЕЛОРУССКОЙ УЛ. [15, 174]<;2857;БЕЛОРУССКАЯ УЛ. ПО ХАСАНСКОЙ УЛ. [15, 174];1371;0,86;0,86;НП-КП    ;2
2018-08-07 15:02:09;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:04:12;БЕЛОРУССКАЯ УЛ. ПО ХАСАНСКОЙ УЛ. [15, 174];1371;"ГИПЕРМАРКЕТ ""ЛЕНТА""";21863;0,26;0,26;НП-КП    ;3
2018-08-07 15:05:47;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:06:12;"ГИПЕРМАРКЕТ ""ЛЕНТА""";21863;ПР. НАСТАВНИКОВ УГ. ХАСАНСКОЙ УЛ. [15];1886;0,39;0,35;НП-КП    ;4
2018-08-07 15:06:53;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:07:47;ПР. НАСТАВНИКОВ УГ. ХАСАНСКОЙ УЛ. [15];1886;ЛЕНСКАЯ УЛ. ПО ПР. НАСТАВНИКОВ [15, 174, 21]<;2856;0,47;0,5;НП-КП    ;5
2018-08-07 15:09:11;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:08:53;ЛЕНСКАЯ УЛ. ПО ПР. НАСТАВНИКОВ [15, 174, 21]<;2856;ПР. НАСТАВНИКОВ;4294;0,59;0,55;НП-КП    ;6
2018-08-07 15:10:58;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:10:11;ПР. НАСТАВНИКОВ;4294;УЛ. ОСИПЕНКО [24];2290;0,39;0,35;НП-КП    ;7
2018-08-07 15:15:39;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:11:58;УЛ. ОСИПЕНКО [24];2290;ПР. КОСЫГИНА;4714;0,4;0,35;НП-КП    ;8
2018-08-07 15:16:48;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:16:39;ПР. КОСЫГИНА;4714;ИНДУСТРИАЛЬНЫЙ ПР. [77]<;3750;0,32;0,28;НП-КП    ;9
2018-08-07 15:18:25;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:17:48;ИНДУСТРИАЛЬНЫЙ ПР. [77]<;3750;ПР. ЭНТУЗИАСТОВ,30 [77, 174]<;3132;0,38;0,3;НП-КП    ;10
2018-08-07 15:19:57;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:19:25;ПР. ЭНТУЗИАСТОВ,30 [77, 174]<;3132;ПР. НАСТАВНИКОВ [77]<;3751;0,37;0,35;НП-КП    ;11
2018-08-07 15:23:06;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:22:57;ПР. НАСТАВНИКОВ [77]<;3751;ПР. ЭНТУЗИАСТОВ [27, 30, 92];1933;0,69;0,7;НП-КП    ;12
2018-08-07 15:24:39;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:25:06;ПР. ЭНТУЗИАСТОВ [27, 30, 92];1933;ПР. УДАРНИКОВ [27, 30, 92];1918;0,47;0,45;НП-КП    ;13
2018-08-07 15:29:07;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:27:39;ПР. УДАРНИКОВ [27, 30, 92];1918;ИРИНОВСКИЙ ПР.,УГ. УЛ. КОММУНЫ;2769;0,65;0,6;НП-КП    ;14
2018-08-07 15:29:55;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:30:07;ИРИНОВСКИЙ ПР.,УГ. УЛ. КОММУНЫ;2769;УЛ. ЛАЗО;20802;0,25;0,3;НП-КП    ;15
2018-08-07 15:31:42;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:31:55;УЛ. ЛАЗО;20802;ИРИНОВСКИЙ ПР. УГ. ПР. НАСТАВНИКОВ [15]<;2768;0,54;0,5;НП-КП    ;16
2018-08-07 15:32:55;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:34:42;ИРИНОВСКИЙ ПР. УГ. ПР. НАСТАВНИКОВ [15]<;2768;ИНДУСТРИАЛЬНЫЙ ПР. [15, 24, 77, 92, 153, 102, 103];1554;0,64;0,7;НП-КП    ;17
2018-08-07 15:33:54;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:34:55;ИНДУСТРИАЛЬНЫЙ ПР. [15, 24, 77, 92, 153, 102, 103];1554;УЛ. ПЕРЕДОВИКОВ;22979;0,4;0,4;НП-КП    ;18
2018-08-07 15:35:02;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:35:54;УЛ. ПЕРЕДОВИКОВ;22979;"ОБЪЕДИНЕНИЕ ""СОКОЛ"" [15]";1740;0,58;0,58;НП-КП    ;19
2018-08-07 15:36:23;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:37:02;"ОБЪЕДИНЕНИЕ ""СОКОЛ"" [15]";1740;БОЛЬШЕОХТИНСКОЕ КЛАДБИЩЕ [15];1388;0,52;0,52;НП-КП    ;20
2018-08-07 15:36:57;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:37:23;БОЛЬШЕОХТИНСКОЕ КЛАДБИЩЕ [15];1388;ПР. ЭНЕРГЕТИКОВ;21315;0,27;0,27;НП-КП    ;21
2018-08-07 15:37:45;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:37:57;ПР. ЭНЕРГЕТИКОВ;21315;БОЛЬШАЯ ПОРОХОВСКАЯ УЛ., 46;4209;0,31;0,3;НП-КП    ;22
2018-08-07 15:39:42;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:39:45;БОЛЬШАЯ ПОРОХОВСКАЯ УЛ., 46;4209;ПР. МЕТАЛЛИСТОВ [15, 136];1881;0,57;0,57;НП-КП    ;23
2018-08-07 15:40:55;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:41:42;ПР. МЕТАЛЛИСТОВ [15, 136];1881;СРЕДНЕОХТИНСКИЙ ПР. УГ. Б. ПОРОХОВСКОЙ УЛ.;4174;0,38;0,45;НП-КП    ;24
2018-08-07 15:42:10;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:42:55;СРЕДНЕОХТИНСКИЙ ПР. УГ. Б. ПОРОХОВСКОЙ УЛ.;4174;ТАРАСОВА УЛ. [22, 15, 136, 174];2363;0,46;0,45;НП-КП    ;25
2018-08-07 15:47:34;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:43:10;ТАРАСОВА УЛ. [22, 15, 136, 174];2363;КОНТОРСКАЯ УЛ. [15, 22, 136, 174];1603;0,45;0,34;НП-КП    ;26
2018-08-07 15:54:21;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:50:34;КОНТОРСКАЯ УЛ. [15, 22, 136, 174];1603;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;0,57;0,61;НП-КП    ;27
2018-08-07 15:56:44;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:58:21;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;0,67;0,89;НП-КП    ;28
2018-08-07 15:58:42;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 15:58:44;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;НОВГОРОДСКАЯ УЛ. 26 [15];1724;0,37;0,36;НП-КП    ;29
2018-08-07 16:01:26;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:00:42;НОВГОРОДСКАЯ УЛ. 26 [15];1724;УЛ. МОИСЕЕНКО [15];2277;0,52;0,52;НП-КП    ;30
2018-08-07 16:02:45;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:02:26;УЛ. МОИСЕЕНКО [15];2277;10-я СОВЕТСКАЯ УЛ.;4213;0,35;0,33;НП-КП    ;31
2018-08-07 16:03:28;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:04:45;10-я СОВЕТСКАЯ УЛ.;4213;МЫТНИНСКАЯ УЛ. [15];1699;0,38;0,4;НП-КП    ;32
2018-08-07 16:05:37;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:04:28;МЫТНИНСКАЯ УЛ. [15];1699;ДЕГТЯРНАЯ УЛ. [15];1478;0,36;0,29;НП-КП    ;33
2018-08-07 16:07:03;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:07:37;ДЕГТЯРНАЯ УЛ. [15];1478;МАЛЬЦЕВСКИЙ РЫНОК [15, 74];1673;0,57;0,5;НП-КП    ;34
2018-08-07 16:10:12;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:08:03;МАЛЬЦЕВСКИЙ РЫНОК [15, 74];1673;"БКЗ ""ОКТЯБРЬСКИЙ""";2583;0,47;0,3;НП-КП    ;35
2018-08-07 16:17:52;07.08.2018 00:00:00;15;БЕЛОРУССКАЯ УЛ. - ПЛ. ВОССТАНИЯ;6900;Автобусный парк №6;Автобус;0;3.0;7;07.08.2018 16:13:12;"БКЗ ""ОКТЯБРЬСКИЙ""";2583;ПЛ. ВОССТАНИЯ;2090;0,7;0,65;НП-КП    ;36
2018-08-07 15:28:06;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;;УЛ. МАРШАЛА ТУХАЧЕВСКОГО (ВЫСАДКИ И ПОСАДКИ НЕТ);20098;УЛ. МАРШАЛА ТУХАЧЕВСКОГО;23556;0,15;0,15;НП-КП    ;0
2018-08-07 15:29:26;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:30:06;УЛ. МАРШАЛА ТУХАЧЕВСКОГО;23556;УЛ. АПРЕЛЬСКАЯ, УГ. УЛ. М. ТУХАЧЕВСКОГО;20099;0,42;0,42;НП-КП    ;1
2018-08-07 15:31:26;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:31:26;УЛ. АПРЕЛЬСКАЯ, УГ. УЛ. М. ТУХАЧЕВСКОГО;20099;АПРЕЛЬСКАЯ УЛ. [132];1350;0,64;0,61;НП-КП    ;2
2018-08-07 15:33:56;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:34:26;АПРЕЛЬСКАЯ УЛ. [132];1350;ПР. МЕТАЛЛИСТОВ;4250;0,66;0,63;НП-КП    ;3
2018-08-07 15:36:06;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:35:56;ПР. МЕТАЛЛИСТОВ;4250;ПОЛЮСТРОВСКИЙ ПР., УГ. ПИСКАРЁВСКОГО ПР.;22935;0,62;0,54;НП-КП    ;4
2018-08-07 15:39:46;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:39:06;ПОЛЮСТРОВСКИЙ ПР., УГ. ПИСКАРЁВСКОГО ПР.;22935;БОЛЬШЕОХТИНСКИЙ ПР., 22;23333;0,69;0,67;НП-КП    ;5
2018-08-07 15:40:56;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:41:46;БОЛЬШЕОХТИНСКИЙ ПР., 22;23333;БОЛЬШАЯ ПОРОХОВСКАЯ УЛ. ;24152;0,53;0,5;НП-КП    ;6
2018-08-07 15:42:16;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:42:56;БОЛЬШАЯ ПОРОХОВСКАЯ УЛ. ;24152;УЛ. ТАРАСОВА;24153;0,53;0,5;НП-КП    ;7
2018-08-07 15:43:06;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:43:16;УЛ. ТАРАСОВА;24153;УЛ. МОЛДАГУЛОВОЙ;24048;0,23;0,24;НП-КП    ;8
2018-08-07 15:54:56;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:47:06;УЛ. МОЛДАГУЛОВОЙ;24048;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;0,85;0,73;НП-КП    ;9
2018-08-07 15:57:36;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:58:56;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;0,67;0,89;НП-КП    ;10
2018-08-07 16:01:46;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 15:59:36;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;СУВОРОВСКИЙ ПР.,УГ.ТУЛЬСКОЙ УЛ.;3710;0,58;0,36;НП-КП    ;11
2018-08-07 16:04:06;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:03:46;СУВОРОВСКИЙ ПР.,УГ.ТУЛЬСКОЙ УЛ.;3710;ЗАЯЧИЙ ПЕР. [74]<;2749;0,64;0,5;НП-КП    ;12
2018-08-07 16:05:26;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:06:06;ЗАЯЧИЙ ПЕР. [74]<;2749;СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ [74]<;3216;0,36;0,43;НП-КП    ;13
2018-08-07 16:07:36;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:06:26;СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ [74]<;3216;5-Я СОВЕТСКАЯ УЛ.;23715;0,45;0,2;НП-КП    ;14
2018-08-07 16:09:26;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:08:36;5-Я СОВЕТСКАЯ УЛ.;23715;3-Я СОВЕТСКАЯ;20101;0,29;0,3;НП-КП    ;15
2018-08-07 16:15:46;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:13:26;3-Я СОВЕТСКАЯ;20101;ПЛ. ВОССТАНИЯ;2090;0,83;0,77;НП-КП    ;16
2018-08-07 16:19:26;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:18:46;ПЛ. ВОССТАНИЯ;2090;ЛИТЕЙНЫЙ ПР.;20102;0,61;0,65;НП-КП    ;17
2018-08-07 16:25:16;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:22:26;ЛИТЕЙНЫЙ ПР.;20102;НЕВСКИЙ ПР. [49, 58]<;2916;0,77;0,74;НП-КП    ;18
2018-08-07 16:29:06;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:26:16;НЕВСКИЙ ПР. [49, 58]<;2916;УЛ. ЛОМОНОСОВА [];4112;0,46;0,24;НП-КП    ;19
2018-08-07 16:28:46;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:28:16;УЛ. ЛОМОНОСОВА [];4112;"АПРАКСИН ПЕР.,ТЕАТР ""ПРИЮТ КОМЕДИАНТА""";2562;0,38;0,37;НП-КП    ;20
2018-08-07 16:30:57;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:30:46;"АПРАКСИН ПЕР.,ТЕАТР ""ПРИЮТ КОМЕДИАНТА""";2562;"СТ. МЕТРО ""СЕННАЯ ПЛОЩАДЬ"" [49]";2100;0,21;0,32;НП-КП    ;21
2018-08-07 16:33:37;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:32:57;"СТ. МЕТРО ""СЕННАЯ ПЛОЩАДЬ"" [49]";2100;СЕННАЯ ПЛОЩАДЬ;2015;0,38;0,4;НП-КП    ;22
2018-08-07 16:35:07;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:34:37;СЕННАЯ ПЛОЩАДЬ;2015;ПЕР. БОЙЦОВА [49]<;2957;0,42;0,25;НП-КП    ;23
2018-08-07 16:37:07;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:36:07;ПЕР. БОЙЦОВА [49]<;2957;ВОЗНЕСЕНСКИЙ ПР.;2652;0,21;0,2;НП-КП    ;24
2018-08-07 16:37:47;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:39:07;ВОЗНЕСЕНСКИЙ ПР.;2652;НИКОЛЬСКАЯ ПЛОЩАДЬ [49];1722;0,34;0,51;НП-КП    ;25
2018-08-07 16:40:02;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:39:47;НИКОЛЬСКАЯ ПЛОЩАДЬ [49];1722;ЛЕРМОНТОВСКИЙ ПР. [49, 70, 6, 22, 2]<;2858;0,49;0,5;НП-КП    ;26
2018-08-07 16:41:02;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:42:02;ЛЕРМОНТОВСКИЙ ПР. [49, 70, 6, 22, 2]<;2858;ПЛОЩАДЬ ТУРГЕНЕВА [49, 70, 71]<;2984;0,38;0,35;НП-КП    ;27
2018-08-07 16:43:12;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:43:02;ПЛОЩАДЬ ТУРГЕНЕВА [49, 70, 71]<;2984;НАБ.РЕКИ ФОНТАНКИ;18467;0,51;0,42;НП-КП    ;28
2018-08-07 16:43:52;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6278;Автобусный парк №6;Автобус;0;4.0;7;07.08.2018 16:45:12;НАБ.РЕКИ ФОНТАНКИ;18467;ПЛОЩАДЬ РЕПИНА [2, 6, 22];1792;0,15;0,33;НП-КП    ;29
2018-08-07 15:04:35;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6257;Автобусный парк №6;Автобус;0;1.0;8;07.08.2018 15:01:16;УЛ. МОЛДАГУЛОВОЙ;24048;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;0,85;0,73;НП-КП    ;9
2018-08-07 15:07:11;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6257;Автобусный парк №6;Автобус;0;1.0;8;07.08.2018 15:08:35;НОВОЧЕРКАССКИЙ ПР. [15, 22, 132, 136];1733;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;0,67;0,89;НП-КП    ;10
2018-08-07 15:12:17;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6257;Автобусный парк №6;Автобус;0;1.0;8;07.08.2018 15:09:11;УЛ. КРАСНОГО ТЕКСТИЛЬЩИКА [15, 22, 136];2255;СУВОРОВСКИЙ ПР.,УГ.ТУЛЬСКОЙ УЛ.;3710;0,58;0,36;НП-КП    ;11
2018-08-07 15:14:31;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6257;Автобусный парк №6;Автобус;0;1.0;8;07.08.2018 15:14:17;СУВОРОВСКИЙ ПР.,УГ.ТУЛЬСКОЙ УЛ.;3710;ЗАЯЧИЙ ПЕР. [74]<;2749;0,64;0,5;НП-КП    ;12
2018-08-07 15:15:54;07.08.2018 00:00:00;181;УЛ.МАРШАЛА ТУХАЧЕВСКОГО - ПЛ. РЕПИНА;6257;Автобусный парк №6;Автобус;0;1.0;8;07.08.2018 15:16:31;ЗАЯЧИЙ ПЕР. [74]<;2749;СКВЕР ГАЛИНЫ СТАРОВОЙТОВОЙ [74]<;3216;0,36;0,43;НП-КП    ;13
